Rating,Ulasan
5,Oke Terima kasih sudah mewujudkan impian menjadi kenyataan ( Naruto ) 😍
2,"SAYANGG, KASIH MATCHMAKING YANG PAS DONGG, MASA MUSUHNYA JAGO TIMNYA OON. Sekian terimakasih, muaachhh"
1,"di awal biasa aj kita main Kya biasa ny,terus kita AFK sebentar tpi kil ny banyak pasti ad yg kaya malapawi orang lain klo sebentar pasti ad yg tulisan ny AFK kanapa ga dapet warna coklat aj"
1,monton ga adil..menang 1 kali kalah 8 kali
1,game tolol kalo ngasih tim yg ngotak dikit
5,wow wow
5,sangat bagus
1,"ini moonton lagi benci sama aku apa gimana di beri tim dar sistem musuh nya jago kaya lawan imortal tim nya kaya rank elit, pokonya ini geme bikin emosi dari tadi kalah terus dan gw yang selalu mvp sedangkan tim gw malah dapet coklat udah minta kasih musuh bot malah dikasih musuh jago, makanya gw sekarang ke geme mobil legen kasih reting rendah biyang satu"
1,game anti stress😡😡
1,GK enak game nya lagi² ketemu drag sistem
3,lumayan..
1,kasih tim yg bagus napa montodddd
1,matchmaking benerin dulu
5,hapus aja ini apk apaan kalah terus..lawan pro semua dapat tiem kawan rendem main bot lol terus..
2,game busuk dikasi tim jelek mulu
5,"thkns monton adil sekali pemilihan lawan dan tim 7kali kalah semua,mvp semua mungkin setelah event naruto gua gak akan pernah lagi main game ini thkns setelah sekian lama gw main waktu event s1 gua bakal fokus pendidikan thnksss monton masa depan ku gak akan ku korbankan hanya untuk game ini, thkns setelah sekian lama gua gak akan pernah lupaakan kenangan gua waktu main ni game, semoga kedepanya sistem pemilihan lawan dan kawan di perbaiki kasian yang ditrol i love mlbb🤗"
1,rank nya suka eror kalau main clasic bisa terus mending uninstall aja deh ml nya apalagi Mb nya terlalu tinggi
1,gilaaaa game tambah rusak jualan teruasss !!!!?
5,bagus
1,"game ampas, jelek, jangan di mainin"
1,Jaringan paraahh saat maen game ini. Tayii malah tambah parah jaringan nya
5,OKs
5,ilangin dulu tun muntun dark sistem nya😹
1,udh banyak org yang joki mooton tolong ban akun kek gitu jadi GK seimbang org joki trus dia main di glory skill kek epic jadi nya nyusahin team kntl
1,"Game ga jls cuma bikin naik darah ,. setiap matc pasti tim musuh slalu lbih unggul sedangkan tim sendiri pada ga bisa main , setiap mau menang sinyal ngedadak jelek ,berbalik jadi tim musuh yg menang , menang 1x kalah 4x idi0t ,makin di update makin ancur , lama² ni game bakal di tinggalin banyak playernya ,ini game di buat tujuannyaa buat apsih ,cuma buat emosi ? buat hp player di banting ? smakin di update smakin buruk ,, bentar lagi juga bakal kalah sama game sebelah"
1,Game moba 5 vs 5 dengan matchmaking terburuk yang pernah saya mainkan.
1,"game haram, game rusakkkkk"
1,ms bagus game laggg sampahhhh
5,game ini sanyak seru
1,game ini haram
1,game buruk haram pula tim ga adil
1,saya sangat kecewa karna saya lebih sering menghadapi musuh yg jago nya jauh diatas saya jadinya tidak sepadan. kenapa sih tidak diberikan lawan yg sepadan ? laki itu tanding jika sebanding . saya kasi bintang 1 saja. yg paling bikin kecewa kenapa sih memilih hero harus dibatasi. sejak perubahan ini saya menjadi malas bermain karna disaat memilih hero yg diinginkan kadang di ban. kembalikan aturan awalnya.
1,banyak dark sistem bikin stress perbaiki lah
1,monton kocak naik turun terus co ngasih tim pada oleng semua
1,Gem bgus
1,"Player lama kasih team player lama juga, jgn dikasih yg baru2 main itu g adil kita capek gendong publik baru2 bisa main, ga bakal naikan bintang di ps klo gk di fix"
3,game kikir
1,Player negativ feed sengaja udh di laporin ke cs malah dapet jawaban player tidak melakukan hal tersebut! udh jelas pas di game play maen nya acak acakan!
1,"apalah, game ini force close mulu, kadang pas lagi draft pick relog sendiri, pas mulai game relog sendiri"
5,"oy monton mikir dikit lah kasih musuk kocak kocak mau nyiksa player ml, lama lama gak betah aku di ml ini monton monton mikir lah"
5,kasih saya tim yg bgus monton
2,monton apa ini masalah nya. saya dari siang gak kelar² donlowd nya gimana. ini monton dan habis itu saya sampe beli hape baru gak kelar² donlowd nya.
1,knpa ini game gak ni namakn mobil motor🤣🤣
5,gem nya baik grafiknya keren banget cuman suka ngeleg tiba tiba
1,game buat orang stres jangan didonlowd
1,setiap mau naik honor pasti ketemu tim dark sistem dan terus musuh melebihi rank kita Terimakasih Mohon untuk dihilangkan kembali🙏
1,moton lo dapat tim kaya epik padahal aku mitik honor
1,"Montoon yang baik hati tolong ringankan untuk update, semenjak update ke server naruto saya seringkali afk bahkan jaringan saya bagus bagus aja, saya tidak bisa main setiap main rank afk terus tolong keringanan untuk update nya MONTON"
5,saya suka bngt dgn skin kolabnya naruto
5,game nya bagus buat melatih kesabaran
1,"game kocak stres orang kaga ngetik di mute,ketemu tim bot semua aneh kebanyakan dark sistem"
2,oke lah
1,isi nya darksistem gw main terus hp gua mati terus gua mau main renk gak bisa emg BBI
5,"seruu banget main ini‼️,ga ngebosenin sama sekalii,heronya juga keren²"
1,game ini terlalu di seting jadi maaf cuma saya kasih bingtang 1
5,saya kasih semua saya kurang baik apa ya monton
1,"GAME DENGAN MATCHMAKING TERBAIK DAN TER ADIL, selalu dapat tim yang nyusahin dengan musuh yang kompak. GAME ANEH (sarkas)"
1,"tidak bagus di main kan,dan bikin emosi,dan nunggu mats nyaa lama banget dan player nya toxic dan bikin kesel,,dan bikin kesel gara²selalu di rusuh musuh Mulu,dll,"
1,kalo bisa gw kasih bintang 0 game sampah setiap gw main di kasih tim tolol semua
4,bagus tapi tolong kurangi dark system
1,ga seimbang gini pembagian timnya kalau lagi solo dapetnya dark sistem melulu win sekali lose 3 kali gitu aja teros smpe kiamat
1,game tolol
5,tema naruto siipp.. mantulll
2,game dengan pencocokan tim yang sangat ampas bukannya happy main game yang ada emosi!
5,"game ini berhasil buat saya comeback lagi setelah 5 tahun ga main nya, keren 😍"
5,jos
2,game ap sihhh ga adill montonn masa gw main solo tem nya legen abadi 2 lah musuh nya honor ama gloryy game ap nihhhhhhhh
2,"kalah terus, males main uninstall game ini"
1,game s4mpah. dapet tim tolol semua
1,game asuuuuuu ketemu dark system terus
2,Moonton jangan kasih tim dark sistem lah capek gw gw pengen apus ml sumpah dah
1,"Collab skin elit, matchmaking adil dan seimbang sulit 🤪🤪🤪🤪"
5,Game nya bagus tapi kok patah patah di hp Ram 2 yah? :(
5,game bagus buat menghilangkan stres
1,MONTOON YANG TERHORMAT kok kaya setingan kurang 1 bintang pasti ada aja kendalanya entah sinyal rekan busuk dan lain lain kalo ga bisa SPORTIF BUBARIN AJA kita LAG bentar aja AFK SAMA SAMA SPORTIF LAH ! GEMES BANGET LAMA LAMA HAPE NI SAYA BANTING
5,dikasih drak sistem terus monton2
5,kren abizz
2,gem ini sekarang lagi gak beres ngasih tim gak ada yang benar semakin lama ml semakin gak cocok untuk di mainkan. kalo ml emang pengen lebih maju tolong dkng di perbaiki keluhan penggemarnya
1,tim nya drak sistem musuh nya jago (pro player) dah la game apaan sekarang gak kayak dulu
1,"kenapa season kali ini Kalo main kok jaringan lag,gak kaya season kemarin lancar-lancar saja.padahal kuota masih banyak,buat nonton yt lancar tapi buat main ml lag,merah,ijo"" melulu.mohon di perbaiki masalah jaringannya.(biar nyaman push season kali ini)"
1,"hadeh, sistem mengasih score kda saat akhir game sgt tidak masuk akal🤭"
1,sangat kecewa dengan sistemnya banyak dark system' gak seimbang
1,"gabisa maen apa gmn ini,uda ada tulisannya pertandingan telah ditemukan,malah bug signal,padahal baik"" aja"
5,seru
5,game nya bagus cuman saya kenapa sering lose
1,tolong ya nonton kalau buat tim yg sama rata lah kekuatan nya kau mau 5 bintang ku kasi di perbaiki lagi ya
2,geam aneh coo gua ga bisa login ngstak di loading geam terus
1,"Update Ping Tenggi terus Bikin Laggg, sedengkan gua pake wifi"
3,memang masalah sepele sih tapi tolong di perbaiki di bagian foto profil dimana pada saat mengganti foto langsung relog.
5,"nih udah gw kasih bintang lima, cape gw ton ketemu tim drak sistem mulu"
1,dapet tim dark sistem mulu dah perasaan
5,good game
5,gamenya bagus
1,"jangan main ini game kalo kalian gamau stres, terimakasih"
5,Untuk Moonton yang terhormat! Tolong tambahkan bahasa suara/voice pack Mandarin atau China.
5,bagus saya suka.tapi ga enaknya saat main selalu saja di hadapkan dengan lawan yg luarbiasa hebatnya.hero mereka jauh lebih kuat dari kita
5,terimakasih sudah memberi skin ling neobeast moonton nih hadiah bintang 5
1,"game gak guna,ada bugg nya,bikin emosi,game rusakkkk"
1,"ML udah gak enak lagi mainin nya sekarang,kadang dapat musuh yang gak seimbang"
1,"maaf ya, kadang moonton kasih nya ls mulu gak ada ws nya, kadang juga nih game bikin stress, rank gw gak naik naik malah turun terus"
4,saya kasih bintang 4 karena sering ngelek
1,knapa lu kasih gw musuh yg ngak ngotak tolol
3,"apk ini kurangnya cuma jaringan,baru saja saya main,jaringannya merah terus 200mbps keatas,mungkin itu keluhannya."
5,"tolong dong sediakan fitur buat tukar skin Ama teman.kan ada skin Hero yang gabisa kita pakek heronya tapi dapet skinnya, nah biar enak bisa ditukerin ke temen yang temen suka skin yang aku dapet. tolong dong montoon"
5,mantap
3,klo bgus nanti di tambah bintang nya wkwkw
1,masih dengan bintang 1 dimana moonton pilihin tim yg gk imbang dan tim lawan jago semua bahkan sampe berani masuk turret sementara tim sendiri di suruh kerja sama aja susah bgt ayo dong moonton masa baru aja dapet bintang 3 udah turun lagi jadi bintang 0 gitu² aja capek tau apalagi gue player solo trs perbaiki juga sinyal nya moonton padahal wifi di rumah pro tapi di game eror cuma itu aja semoga di perbaiki🙏
5,jos
1,jangan kasih moonton bintang 1 klo gk mau di lock di ml soalnya aku dh kena kalah trus sampek turun epic lagi dari mytic #moontondarksistem
5,keren
5,ok
5,Maksih monton 10 kali berturut turut anda kasih saya tim ngetrol saya pamit
1,belalangan ini monton sering kasih lawan yang ga seimbang atau ngasih tim dark sistem. mohon imbangi monton🙏
1,game tolollllllllllllllllll di kasih lostrek terusssssssssssss
1,yang make hp kentang mending pensi aj de kaya gua pecah smua gegara main ni game masalah jaringan lah login ulang lah dan BLA BLA banyak lah pokok nya yang hp nya bukan punya sendiri g usah main ni game ngerepotin orang tuamu ganti elsidi beli wifi beli kuota
1,"alah game apa ini, buat orang stres aja, gua beri bintang satu"
3,"montoon tolong gua jangan kasih tim dark sistem mulu yg bener dikit klo kasih tim kalau los trek terus bisa""stress gua montoon pliss kasih winstrek berapa kek sehari jangan di kasih lostrek mulu bisa""gua pensi maen epep aja combek"
1,TIM NYA KAYAK PP LAWAN NYA NGERI BET KNTOI
1,game jelek hama
1,game tambh setres cok
5,"sangat puas sekali bermain mobile legends, banyak event² menarik,dan skin Collab Naruto yang sangat luar biasa, makin maju terus ML, dan jangan lupa banyakin skin gratis hehehe karena DM ku GK ad.yaudah lah pokoknya ML terbaik."
3,"lu bikin game yg jls la machmaking nya di benerin la masa sehari menang sekali doang,prasaan gw ga bego² amat ketemu sma orang² tolol semua ayo lah moonton jgn kebanyakan collab² mulu game nya di benerin 😮‍💨"
1,"game nya seru,bagus,berfariatif,seru kalah terus,hampir gila,temen aku yang nama jesa sangat gila gara gara lose trek game seru,cobo download deh pasti' jadi gila"
5,sangat bagus
1,Gem mobile legenda adalah gem yang seru dah byk drak sistem nya🔥💔
1,gem rusak sinyal merah mulu
1,"game rusak bikin setres player nya, game banyak lostrik nya, game udah mulai ga guna buat hiburan, malah bikin darah tinggi game macam apa"
4,kuranga terlalu lama di karenakan afk lama untuk bisa bermain rank
1,tim tidak seimbang dan sering kalah
1,"hei mbot klo pilihkan tim yang bener, menang 2x kalah 5x."
1,"Game badut, sering patah², sinyal bagus tp sering lag, kalo ulti suka kagak jelas, maen rank dapet timnya suka afk, kalo gak ada player pas rank, jgn lu taro bot anjirrr. kalo ada laporan dr player tolong lu tanggepin serius jgn cengengesan, lu takut kehilangan pengguna game lu yg ada malah bener² ditinggal, satu lagi tuh player yg suka pake joki sampe rank tinggi kadang pas dia yg main malah lawak anjir kadang jd feeder"
1,game ini sangat membuatku stres gara gara ni game gw jadi keseringan emosi
2,bikin geme yg jelas napa banyak bangat drak sistem
1,GAME yatm
1,"game gila, bikin stress, jaringan udsh 5g, tetap aja tiba tiba nge freeze"
1,kasihlah tim yg bner monton cape jir
5,game bagus
4,"game nya bagus seru banget apalagi banyak even yg keluar tapi ada 1 masalah, tolonglah moonton Untuk player yg spekk hp nya ram 2 di optimalkan supaya ketika masuk dalam game nya tidak ngestag dan login ulang.......seperti aku...."
4,"moonton klo ngasih tim yang bener lahh, masak kalah terus sih tolong kasih tim yang bener yaaa moonton"
2,"kenapa setalah di update game nya malah pas on mic suara nya memantul dan pelan suaranya padahal sebelum di update tidak seperti itu dan saya coba di hp yang satu tetep sama, tolong perbaiki bug ini moonton"
2,lag mulu bangke
1,lag
1,moonton kasih lostrik
4,jekkk menyalaaa MLBB
5,sangat suka
1,sering banget di kasi tim yg ngetrol sama moonton
1,game butut dapet tim ga jauh jauh banget dari mawi
1,game setan gak seru kalah terus loh yg donlowd udah cape main game ini
1,wah parah ni game tiba tiba leg padahal msh gua bagus tolong perbaiki saya selalu ketemu citer leg mohon di ben akun bagi yg cit monton
1,"saran dari saya,mohon kepada moonton agar ngasih tim yang setara. jangan kasih tim dark system agar game lebih kondusif,dan jaringan mohon di perbaiki aga tidak terjadi leg pada game. mau mohon di perbaiki, sekian terima kasih."
5,permainan yg tidak membosankan
5,mantap
2,menang sekali kalah 4 sampe 5 kali. susah bener ni game buat player solo
5,ok
4,mohon monton kayak ff engak nguras batre tolong di perbaiki
1,"selamat tinggal game rusak,tiap main lag terus,hp berhancuran Gara2 game ini.."
1,games jelek burik montoon hapus gmas ini dari plyastor
3,di kasih tim bego trus bagong teu ngarasa keun
1,"burik ngasih tim dark system parah, dikit lagi mytich padahall game kocak"
5,game terbaik sepanjang masa iyeyy
5,menurut ku sih cakep aja
5,game yg sangat fun dan gak bikin stress aku sukaa aku sukaa
5,game nya sangat seru sangking seru nya aku jadi stress
1,banyak player tolol
1,saya bermain mobile legend selalu kalah sampai 12 kali apakah monton tidak kasihan kepada kita semua yang merasakannya
5,game ini seru dan menyenang kan di kalangan orqng dewasa atau remaja
5,"NIH BINTANG 5 karena saya udah mitik tapi tolong lah, MOONTON kalo ngasih tim jangan yang dark sistem aku udah kalah banyak lo ga jadi jadi mitik honor hadeh, jadi saya minta tolong MOONTON kalo ngasih team yang bener capek aku 1vs9 mulu🙃"
1,montoon gmna dong masa dpt tim yg toxic mulu dah musuh nya elite tpi dpt tim yg berat dri epik turun ke granmaster ka lucu tim apa itu? tolong dong klo ada tim yg ga sportif ksih kredit skor yg paling rendah biar gabisa main
1,"game gajelas, ngasih tim yang ngawur"
1,"udah mah ngasih musuh ga setara sama tim, ngeleg mulu klo abis collab/update moonton stress ih"
5,game paling gua suka tapi dark sistem mulu hilang dong
5,Gege
1,"BINTANG 1, MATCCHMAKING TIDAK ADIL #GAMERUSAK"
3,ml kocak sering lose streak musuh nya sering over power
1,kenapa pas download data itu harus yang gede dulu kenapa tidak yang kecil dulu. dan tidak ada pilihan yang mana mau di download dulu karna itu saya kesal ke monton dan kasih bintang 1 kalau mau saya kasih bintang 5 mohon buat pirtur pilihan.😡😡
5,mobile legends permanan yg sangat bagus
5,game anjay mabar
5,gem nya bagus tapi jaringan jelek mohon di benaien jangan kayak gem ff yg burik sinyal nya jelek banget
5,Game nya semakin update semakin bagus saya saranin buat monton plis naruto phase 2 minato itachi hinata udah itu aja
