Rating,Ulasan
2,sorry gua kasih dikit kenapa moonton pas gua main rank di kasih tim beban banget gua mau pensi moonton
1,sebenarnya gameny bagus sya suka tapi paling ga mod lagi wae tiba² leg trus menerus tolong perbaikan lah monton
5,bagussssssssssssssss sekaliiiiiiiiii
5,top
3,game ya bagus tapi kenapa sya di kasih Los trek tapi orng lain di kasih wins trek
5,seru kalau lagi galau
1,"balikin alucard yg dulu ,"
5,gamemya keren aku suka tapi kurangin dark systemnya
1,apa sih moontoon gw dah lag tapi masa kata nya lag ah krendit score nya ilang Mulu capek gw ah
3,"Assalamualaikum. Menurut saya Gamenya bagus, seru, dan banyak event-event menarik. tapi, tolong agar memberikan tim dan lawan yang adil, saya hanya ingin diberi keadilan. Wassalamualaikum wr. wb."
5,makasih moonton udah kasih menang semoga juga teman² bisa menang juga
5,gg game nyy
1,game haram selalu dapt team yang geblek mau naik rank aja susah minta ampun di kasih tim yang ls trs gk jelas di perbaikin lagi lah sistem nya capek dapat tim yang troll sam ls trs
5,"MAKASIH PAPI MONTOON, JAN KECEWAKAN KITA LAGI YAAA ❤️"
5,skin murah
1,matchmaming benerin 4 kali maen 4 kali mvp dari tim yg kalah rugi investasi topup diamond di game ini lama lama unisntal aja
4,game lol bgt bnyk dark sistem montod b a l a ytta btw top up in donk nama aku akusiyes
1,walaupun saya mendominasi di pertandingan kenapa saya dapat tim sangat ampas sehingga saya selalu lose treak
4,kalo bisa sih adopsi sistem blockchain
1,dapat tim poke semua
1,bungol ML ne
1,"game dah ok, grafik ok, kekurangan knp kalau main solo mau naik mythic selalu mendapatkan tim boot, pasti lose trik, ini yg membuat para pemain kecewa, jadi saya pun pensi memainkan game ini, mending main PUBG dafpick nya normal gak kaya di ML draf pick selalu mendapatkan tim yg gx tahu main. edit ga ada perubahan sama sekali game sampah, niatnya buat nyantai sambil ngilangin capek setelah kerja, malah bikin emosi terus, dh ini saya komen terakhir, mls main lgi"
5,bagus
5,bagus
1,gw selalu ngestak di epik mau akun baru atau akun lama gak pernah aku ke mitik
1,"gua main dari pagi sampai malam dan gua cm dpt maksman yang gbisa main,hyper indomaret,LU BAYANGIN MAIN DARI PAGI SAMPAI MALAM CUMA BUAT TURUN BINTANG GUA 105 TURUN 97 GADA HASIL BUAT LU MONTON TOLONG PERBAKIN MATCH PLAYER LU BIAR LBIH ADIL JAN CUMA SKIN YANG LU BAGUSIN TAPI KENYAMANAN PLAYER LU GA!!"
1,hooo. burik
5,seru dan senang Ngin bangen
4,Jadi untuk hero yg wajib kalian ben adalah gernjer selena terus sama fani sama ling nggak bisa di serang tebang terbang Sekian dari saya terimakasih dan untuk temen saya yg bernama kais nggak usah main karna HP nya kentang
1,Ml lolot ngasih tik bego musuh gg
5,joiss
5,game tlll pas mau mythic kasih tim kek anj ahhhhhh capekkk mau hapus ni game tapi dia yang selalu buat aku senang dan tambah streeeees
2,"banyak draksistem tolong monton kasih player yang seimbang saya lostrek 6 kali mau push mmr aja banyak tim beban tolong di perhatikan, nanti geme mu sepi monton"
5,Bagus
5,keren suka aja sih tapi fitur chat di akhir jangan di hilangin udah itu aja
1,kalah aja terus mau naik mitik aja susah banget
5,"game nya sangat seru cuyy 🤜🤛🔥, MOONTON Mabar yok, bantuin baru grandmaster 1 bintang 2"
1,dapet public kok tolol semua sih. cuma modal bacot doang tapi gak ada aksi
1,dikasih tim ngetroll sama darksystem
1,game baguss
1,"Game bikin stress player solo, apalagi jumpa player top dari riau atau aceh, isinya dark sistem semua, tolong yang lakukan feed kasih sanksi keras"
1,WOI KASIH TEAM YANG JAGO KONCI MOTOR
5,seru bgt sedunia
1,GAME ANEH ISINYA PLAYER POKE
1,jadul poqe
1,hapus saja.. kredit skore hancur
1,WOIII MONTOON 20K FRAG SL BUATT 1 SKIN DOANGG JANN GITUU LAAAA😭
5,game ini enak tapi banyak yang dark sistem
5,game nya bagus hero nya keren tapi aku mau beli hero tiba2 dibeliin kakakku brody malahan
2,kembalikan era mlbb 2020
1,"game ini tidak pantas di main kan karna moonton hanya baik saat masih rang warior, elit, dan master. tetapi sat rang grenmaster, epik, dan legend, moonton tidak ingin kita naik ke rang milik, karna dia ingin pemainnya tetap di rang grenmaster, epik, dan legend"
1,game asu
1,mobil legendaris ini udah ngk jelas lagi masa permaina keluar sendiri udh hapus aja gamenya ngk jelas dan tidak yaman
4,GAME INI SERU SEKALI
2,"Matchmaking ga pernah adil, busuk, rusak"
5,semoga ml bisa koleb sama anime on pice tolong nya monton
5,sangat bagus saya menyukainya karna hero nya kuat kuat
4,udah keren tapi tim nya jarang keren
1,kalah mulu gua
5,monton musunya kok sangat hebat
5,"mksi moonton udh dengerin cwe "" otw beli skin annual angelaa"
1,"apalah monton kasih team yang drak sistem, jadi males main, siang sampai sore nambah cuman satu plis lah monton kasih team yang pro, kenapa saya kasih bintang satu karena saya kesel sekali sama gem ini"
5,mantap
1,di kasih ls jadi tidak mood main + game ini gk meyennang kan karna dikasih dark sistem
5,"Pikak depolever mohon kebijakan di hp kentang y,, maklum pengen main tapi ga ada duit buat belih hp"
2,aku setiap main selalu dapet lawan yg jago sedangkan tim gk bisa main semua in game jelek lebih bagus honor of king
3,gamenya sudah bagus. Tapi tolong buat fitur seperti mlbb china. Yang dimana kalo kita MVP itu tidak menurunkan bintang. Jadi tolong buatkan fitur itu monton
1,game bikin stres
5,bagus banget
5,aku menyukai ml rame tolong agak murahin mb nya
1,"tolong lah moonton pasti tau yang suka main solo rank, plis lah jangan dikasih tim yang.... begitulah, darksystem, gabisa main"
5,moton hp ku ngelek gara gara hp kentang sama ada yang paki chet tolong pebraiki pls
3,MONTON KASIH TIM YANG JELAS DONG
1,skin angela annual jangan masa harus pake spin sihh !!???
3,apaan ini game padahal baru beli data masih aja ngelag tolong di perbaiki supaya tidak ngelag lagi aku lagi asyik asyiknya main malah ngelag + tembus tembus tembok tapi saya kasih rating 3 aja karena game ini lumayan seru
5,untuk montoon di game ini mulai banyk yang cheat kayak waktu itu saya main lawan yu Zhong dia diem aja di base tapi kill nya selalu nambah dan wifi tim maupun musuh merah
2,"game udh bgus, cuman minus teamfigth nya, masa musuh jago tapi tim nya aneh2, gua ngestuck glory ggra tim nya ga se imbang,tolong di stabilkan player yang se tim sama kita biar matchmaking nya seru dan seimbang"
1,"tim nya bosok ku kasi bintang 0,1 karena tim nya ngetroll dan ngefeed semoga monton sehat gak kayak gini"
1,"sekarang banyak User Troll, merusak permainan. minta tolong berikan kredit skor -20 yg main trol. sanksi di tegasin"
1,makin kesini makin bikin pusing kepala ni game.. kita udah bener malah dapat tim yg ga bener..yg td nya main buat ngehilangin stres ini malah bikin stress .
2,"awal nya sih menang terus, eh Lama-lama kalah, tolong kasih tim yang adil!! saya lelah, Lama-lama saya apus juga nih geme! segitu aja"
1,"tolong di benahi lagi lah montoon saya sering maen solo masak dapet tim nya keseringan mode bot sedangkan musuhya pelayer semua padahal di Reng mitik honor masak ada bot nya tolong lah dikasih tim dan lawan nya yang setara supaya Adi tidak ada pelayer yang merasa di rugikan. banyak dari temen"" yang maen solo juga sering mengalami hal yang sama, dan itu biasanya di sebut DAKSISTEM MONTOON."
1,game bujang. banyak Drax sistem coba kau hapus itu bujang
1,game burik
4,game aneh kda w bgs padahal malah dapet silver Mulu😒
5,bagus 😎😎👍👍👍
2,Dark sistem moontoon sangat menyebal kan. Seolah sengaja di buat kalah. Dari segi demage tidak seimbang. Meski level dan build sama. main solo menang sekali kalah 10 kali. tidak usah nyuruh mabar tidak smua punya teman mabar. pengen hiburan malah bikin stres.
1,ngasih tim / musuh yang seimbang don
5,game ini sangat menyenangkan dan cocok dimainkan saat gabut. Jangan lupa download ya
1,DAKSISTEM .BEBAN TOD
1,kalah terus dapet tim beban terus gravik nya kurang dapet tim yang suka ngomong kasar
5,seru banget tapi kebanyakan player toxic tolong buatkan game ini semakin gampang
5,sumpah geme nya GG parah si gua suka👍👍👍👍👍👍
5,mntp dark sistem nya🗿
1,"ngebug ini game masak nembak udah kepala gak mati, udah, salah teman"" terkadang di pilih yang botbot, dan sering di serang jaringan hilang pakek data ini, bukan WiFi, lemah ini masih bisa di hack jaringan"
1,jangan di download di hp kalian game sesat
4,moonton tolong kolep sama dragon Ball kok cuma itu-itu aja moonton kasih kek banyak apa Hero kasih kek banyak apa event sama kasih juga lah diamond gratis ples lah muntun tolong ya
5,game nya seru banget terus orang orang nya ramah ramah sekali dan tidak toxic🤗 aku suka banget game iniiiii lop yuu muntunn semoga kedepannya ada terus pelayer yang ramah kaya gini yaaa🤗🤗🤭🤭
5,kalian harus coba
4,game nya bagus tapi tolong saat sebelum memulai game tolong ada perintah memilih lane nya biar lane nya tidak tabrakan itu aja overal sudah bagus
5,game nya seru
5,game kesukaan
1,game nggak jelas game tolol
5,"jangan kasih gw tim noob, troll,"
5,moonton collab sama Beyblade x
5,info ml lite min
1,"Gue sarankan untuk pindah game aja sebelum anda menyesal gunakan game toxic ini, sering lag saat macth, banyak cheater dan matchmaking tdk adil dan tdk masuk akal"
3,game bagus tapi monton kalo tim draksistem musuh juga draksistem Jagan tim bot musuh GG+ex imo monton gj
5,keren kumainkan tros
1,Match making gajelas
5,game favorite
1,"hei monton asu setres cok draft game lo gx jelas semua, game bagus ngasih tim kayak🐷"
1,Montoon kikir
1,"intinya sih pengen bilang, sistem game nya tololllllllll banget!!!!!"
1,game tai
5,debest game mksh skin gratis nya tapi jgn suka kasih tim dark syistem ya mohon maaf 🙏
1,kasih keadilan
1,sengaja bngt kek nya ngasih ls
1,no debat
5,mantap
1,gamenya seru gampang tapi juga geselin pas mau naik epik ke legen nanti kasih tim gak jelas atau musuh jagok
5,Bagus sih game nya tapi di epic banyak dark sistem nya
5,bagus!
5,sangat bagus
3,tolong kurangi dark sistem
5,bagus tapi susah
1,banyak yang beban gak naik rank terus
5,gm yang sangat memicu sangat luar biasa seru
3,walaupun game nya seru tapi lag parah wifi sama data seluler dinyalakan masih aja ping nya 200+
1,GAME INI AKAN MEMBUAT KITA STRES BERAT JADI YANG BARU INSTAL GAME INI JANGAN DI MAININ LAGI KARNA SAYA SENDIRI MERASAKAN.
5,geme ml bagus setelah 9tahun yg lalu saya tidak main
5,sangat seruu
5,"BAGUS BANGET, BIKIN HAPPY.. DAN ADIL BANGET... 5 BINTANG DEH!"
1,game ga berguna masa ngasih tim ga seimbang ls 10 kali tanpa menang mvp trus game bocah
5,geme nya bagus
5,"gamenya sudah sangat bagus, tapi sistem matchmaking nya masih kurang, saya selalu mendapat tim darksistem, saya harap moonton vusa menyeimbangkan matchmaking di dalam game, dan bintang tidak akan turun saat mendapat mvp kalah"
5,ok bgt
4,"seru sih tapi kadang dapet tim yg ampas bgt,apalagi kya anomali yg ngepick nana jugler tolong bgt ilangin mind. game ini seru karna bisa mabar sma temen sh kata saya, dan untuk hero cici banyakin skinny ya mindd , yg lucu"" (sya user cici) 🤍🤍🤍"
5,mantp
3,maaf kasih bintang 3 soal nya hp ku gak muat buat ML jadi aku hapus
5,seru banget sumaph
5,seru
5,saya sangat menyukai nya. Terima kasih montoon
5,bagus bgt game nya🤩🤩🤩
1,chat aftermatch dihilangkan. bukannya ada kemajuan malah kemunduran untuk game ini yg diperbaiki harusnya punishment untuk penggunaan cheat. gunakan ban permanen atau ban seasonal untuk pelanggaran. buruk banget sistemnya.
1,game ini dimainkan hanya untuk kalah moonton menciptakan dark sistem semua
1,"Main ML sekarang malah bikin stres. Banyak bug, jaringan sering tiba-tiba merah padahal koneksi stabil. Matchmaking kacau, sering ketemu player troll bahkan di tier tinggi. Sistem report tidak adil, yang jelas-jelas troll tidak dihukum, tapi kita bisa langsung kena penalti. Moonton cuma kasih jawaban template tanpa solusi nyata. Percuma ada fitur report kalau gak ditindak. Harap segera perbaiki bug, jaringan, sistem matchmaking, dan hukuman yang adil."
5,senin engela 2kali lipat mahalny.
2,Orang nya suka marah dan suka gomong kata kata kurang pantas
1,aku ketemu dark sistem kasih bintang Sampek honor aja aku dah seneng
1,"Game sampah, kurangilah dark sistemnya, mana kagak ada maju mundurin replay pertandingan, dan gw sekarang ke hok, gara game sampah ini"
1,"Kenapa semenjak Setting Grafisnya berubah, gw sudah setel ke tinggi tapi malah jadi burikkkk/medium. plisss balikin settingan grafis dulu"
1,"gacha cuma dapet hikamah, ngerank ketemu tim troll minimal kalo orang top up di kasih hadiah menarik lah pelit banget sih"
1,kenapa sih loginnya lama banget udah ditungguin lama banget
1,ni game kalau blum turun bintang bakal tetep kalah mau Sejago apapun elu ga akan menang orang udah di setting biar tetep kalah
1,kalau ada bintang minus ku kasi minus ni game
1,"WOI DEVELOPER KIKIR , DROP RATE EVENT NARUTO NAIKIN DIKIT LAHH KOCAK MASAK GUA DAPAT 5 TOKEN TERUS AELAH"
1,game terlalu kecil tolong ubah jadi battle graound dong biar lebih seru lagi
1,"jangan mentang"" rame makin banyak drak sistem nya"
5,hi aku suka game ini
1,tolong nikname rosywk345 di ban saja main 10 game dia dapat coklat terus capek njir game tolol
1,CIHKA JELEK 🤮🤢
1,"pliss lah, lanenya jgan Dibikin tabrakan"
5,saya menyukain
5,game ini sanget jelek🧢🧢🧢🧢🧢
1,game GK JÉLAS MASA ITEM + EMBLEM SAMA TAPI EMBLEM GW MAX KOIN BANYAK AN GW LEVEL GEDE AN GW HERONYA SAMA KOK GW YG KALAH SAKIT GAME GÀ JELAS BANGET MMK PERBARUI GAME LU DULU SONO GAME GJLS KOK DI POST DI PLAYSTORE GJLS MUSUH GK SEPADAN PADAHAL MAIN SOLO LEGEND KETEMU HONOR GAJELAS KASIH MUSUHNYA ANJ
5,game ini sangat lah seru
1,"game BUSUK,sinyal bagus jaringan bagus tiba2 lag gak jelas,match making dark system. 👎🏼👎🏼👎🏼👎🏼 maaf uninstal game BUSUKini mah payah.!!!"
1,game seru kukasih bintang 5
5,gem ini sang. seruh
1,"KLO tier epic satu timnya epiclah ,masa iya satu timnya anak GM,ngetrol Hero lagi, moonton gaJE"
5,bisakah saya meminta seri naruto
1,jelek di kasih drak sistem muluk game kok nge Ben padahal main normal minimal buat game yg asik dong ge kok banyak drak sistem setiap win 3 pasti kalah gara2 drak sistem lo
1,apasi game gajelas sumpah sinyal nya padahal bagus tpi ngelag niat ga si bikin game jadi males main
2,game gak ngotak drii mythic bintang 20 jadi ke 5 ngotak dikit lah monton ngasih tim giliran tim mush jgo jgo giliran tim gw layla hyper lahh dyroth roam lah apa lah coba niat mau main ngilangin stress malah tambah stres ni otakk gw 🙂
1,game bikin emosi
1,moonton darksistem udah banyak pliss monton kasihnya yang adil lah aku kalah berkali kali ketemu orang poke capek
5,mantap banget
5,seru banget
5,saya suka banget seru
1,lag putus putus kalo main padahal game nya seru
1,kenapa akun saya di ben padahal saya tidak menggunakan chit coba berbaiki sistem ny moonton
5,seru dan menantang
1,"agak"" sulit cara mabarnya"
2,"Sebenarnya Mobile Legends adalah game yang seru dan menyenangkan, tapi sayangnya masalah jaringan masih sering terjadi.Walaupun sinyal hijau, tetap sering mengalami lag, delay, atau ""teleport"" tiba-tiba saat match berlangsung. Hal ini sangat mengganggu, apalagi saat main di mode Ranked.Kadang ping naik turun meskipun jaringan internet stabil untuk aplikasi lain.Fitur Speed Mode atau Network Boost pun tidak selalu membantu. Mohon agar Moonton bisa memperbaiki sistem server atau menyesuaikan nya"
1,game gak jelas masa menang kalah terus
4,karna gamenya seru bngt
4,"monton monton,gen nya sihh bagus tapi player nya kayak ajg masa tim nya tolol , musuh nya sepuh,kan gak seimbang, kalo ngasih Tim yg jago biar seimbang musuh jago tim jago kan jadi enak,ini gua doang yg main bukan 5 vs 5 tapi 1 vs 9"
1,Gw dah stress ls moonton
